x,y
-5.950539,6.353218
-3.506589,4.188614
8.255095,-10.945158
-0.93437,0.670723
-6.031458,6.446408
-0.359831,-0.299337
-5.702441,-4.471503
5.450648,3.097896
4.77026,3.539882
-9.445883,-5.5699
5.459819,8.507909
7.571563,-2.931254
8.41904,4.943537
10.306127,-5.803938
-4.240886,-5.008144
-0.101231,0.197179
-2.824173,6.299261
8.913382,7.60543
-2.078698,0.158335
-10.162404,-5.806072
-4.461192,5.495296
0.183625,0.355227
7.31677,2.900402
5.389291,-2.548317
7.141248,-4.063716
8.130173,7.618311
-3.895784,-4.975727
-3.637616,8.005823
-5.351224,-5.061254
-3.585455,-4.297614
-5.292895,-4.771093
-6.753571,6.255204
3.370779,3.779696
-2.854657,6.732841
-4.784117,9.150591
-6.573212,-5.145677
1.168985,0.621706
5.834614,-4.991986
-4.668808,-5.60719
-2.404116,-4.475638
-6.785084,5.861365
6.116609,-6.968014
-2.729965,6.258468
3.041839,6.232191
8.15103,-7.953468
-4.169025,-4.810389
3.580104,5.110848
-3.45681,8.562964
1.89643,0.434682
-5.652412,3.358682
3.361281,7.304871
1.406183,0.67577
-0.601203,-0.755244
5.199053,8.120195
-3.894521,4.084336
5.798142,-3.59494
6.487347,-8.296088
4.953177,3.81728
-7.91362,-4.936199
4.601689,3.412705
8.821313,3.927462
-7.211015,-5.309837
3.067326,6.487434
6.557798,3.165505
1.808473,0.07337
5.944838,-6.520344
6.63187,-1.389048
6.148064,8.88771
-8.12014,4.923829
-4.796347,-4.767119
-4.728397,9.069791
2.586526,-0.736395
1.551228,-0.077002
-5.197363,4.887676
-6.203297,-4.831208
6.007136,-4.698124
4.167472,3.535088
-6.764924,5.985215
5.110305,9.256197
-8.419591,5.425982
-6.42255,6.629271
-5.43622,-4.912608
-4.647873,6.914833
-4.615773,5.275397
-8.026759,-4.922217
-6.108057,4.8605
4.193412,3.319703
2.938442,5.622714
-7.367528,-5.051844
-6.46767,3.211692
-11.305818,-5.924062
-5.923128,6.287173
-4.71119,-4.267824
1.909547,0.21199
3.822575,7.746977
-0.390065,-3.82185
8.82255,7.138859
4.988477,-6.660146
2.263201,0.310065
-0.245844,-0.943939
9.063414,-8.398635
3.298341,5.206006
-9.984091,-5.698655
8.589578,7.372082
2.568272,-3.339349
-7.71343,4.260035
6.971477,-8.564967
4.924192,8.491107
4.870535,3.312852
-1.900588,-0.05876
5.311712,3.386508
5.36799,-8.162205
-0.715832,0.444934
5.227557,-6.659002
1.936949,0.704673
5.944227,9.367775
1.597029,-0.704883
7.316341,-4.478866
-6.163963,-4.234181
7.537792,-4.062205
1.366011,-0.229511
-6.681613,-5.500172
5.934542,-7.791234
-3.716926,8.090047
4.499864,8.241229
5.606362,3.349705
6.823935,-8.759701
-6.888056,-4.931933
-3.904081,-5.361191
-6.313103,6.337644
-5.915277,6.205142
-7.945071,7.102958
-6.451779,5.09728
9.158602,4.491653
-4.439279,3.533567
3.421633,-5.469175
-7.496965,7.646775
-4.080982,-4.581869
-2.154496,-0.358337
5.840117,-4.984354
5.31072,-9.994523
-6.397214,-4.091028
8.925992,7.609022
-8.41512,-4.779206
-3.493211,4.472744
-4.449773,-4.154633
8.10179,-5.26321
2.442786,0.840631
-6.191472,6.19349
4.360916,3.39239
7.031455,3.37315
-4.576907,5.923801
7.119819,3.159182
-6.462355,5.533919
-6.907676,-4.457678
8.744205,6.871337
10.891562,-10.233339
2.404095,0.32277
-6.501042,4.854156
1.383776,0.743534
9.543186,-6.069389
-4.565767,6.412983
5.140736,-5.841876
-4.096656,-5.243308
-8.13587,4.941384
0.653954,0.817959
2.454402,-5.151551
6.130322,-6.609199
-3.094326,-4.540668
-9.719718,-6.167016
6.428738,-5.31842
4.879177,-4.559185
0.228129,0.632851
6.711113,-4.529451
2.947303,5.516986
8.954471,5.255332
-6.663271,-4.689508
-6.30043,6.373332
-5.058842,4.812216
-9.866822,-5.29229
5.294534,-6.921043
-6.16961,-5.542194
-5.781155,-5.100061
-5.994276,6.226615
-5.578254,7.946769
-0.348832,-0.941923
7.539959,8.148588
-3.700281,-4.405816
-4.873984,-4.784537
7.901832,3.870267
-6.333145,-4.376024
-4.085371,-4.882651
4.994448,3.213143
-3.141381,7.270159
-8.618038,-5.079637
6.6584,-6.18683
-6.055921,8.014063
0.689902,-0.895826
-6.837409,-5.298717
-4.581319,-4.805215
8.415833,8.060843
-4.592385,6.674058
3.095697,5.799113
6.762352,-5.629152
5.661497,-6.057438
-6.817489,-5.523283
-6.301083,5.208041
7.624428,8.669214
8.441574,5.130638
-0.430456,0.814525
4.06504,4.074085
-0.739976,0.44317
-4.41404,-4.488767
4.088632,-5.977297
-6.638061,-4.878592
6.033897,8.529302
-9.970424,-5.499047
0.779073,-0.798445
-3.883427,-4.769147
-4.783103,-4.978644
-6.312105,3.22924
5.044968,3.127031
-7.396475,-5.222654
7.615731,-5.592145
-7.801789,-4.522382
5.128821,8.79395
7.024167,3.33872
5.844519,-6.72073
8.395683,8.304391
-6.463593,8.180593
-2.016993,-4.143456
-1.908924,0.351784
6.752286,-6.668525
-4.365784,3.372646
-6.640076,3.302255
9.293749,6.328146
-4.505931,-5.597978
-5.578164,4.960976
0.527897,-0.27476
7.158707,-5.012074
3.077087,6.812316
-7.974739,4.543418
-6.41094,6.395135
3.140185,4.189639
6.880797,-2.818722
-6.452711,-5.22241
4.793172,-6.617305
4.056636,3.905129
-2.971677,5.574575
0.068013,-0.579199
4.161234,7.940108
-6.113086,6.447113
0.105966,-5.464487
-1.382762,-3.722718
7.411901,8.641034
8.992556,7.239184
-6.492045,-4.838726
8.883358,6.005609
5.01536,3.33289
-0.800402,-0.801655
5.115392,3.035204
4.9842,8.779986
4.473692,-2.252075
-5.540339,3.198085
4.197146,-4.579494
-2.414557,-4.774984
3.591018,4.318373
-2.209097,0.510823
3.988097,7.696032
-12.335215,-5.44539
-3.454678,7.980258
7.8207,-5.093215
-5.558655,5.001129
7.034469,-6.039415
-4.829074,7.318278
-4.459563,5.702554
-2.946526,6.94678
3.467735,-4.398964
3.456784,7.065255
-4.96997,3.489218
-2.865608,5.408736
8.739321,5.152266
-2.573605,-4.135458
-10.413819,-6.405212
-6.869236,5.542543
8.296125,5.648383
-0.930281,0.009745
4.912442,-4.371951
5.55809,-7.933814
-7.405087,-4.828588
5.162432,2.928563
6.203761,-4.011176
-5.093364,7.529143
-5.447004,7.725788
-7.077665,3.852356
-3.024619,5.00631
-6.120393,7.862587
9.15671,-13.175978
-6.570788,-5.521351
5.028715,-6.791104
1.783075,-0.098772
3.454958,4.998441
-4.944282,-4.707757
-4.956462,7.258344
7.784624,-7.980833
4.248805,8.224909
-6.06805,-5.519546
7.519635,8.681591
-5.902217,7.756252
6.702727,-9.139018
3.735047,7.436312
-6.050506,-4.562861
3.490049,4.559374
-6.740316,-4.986434
-6.132827,-4.37997
-8.232479,5.070559
-2.849526,7.225681
-6.120119,6.470452
-2.412249,-0.59321
4.009884,4.109069
-6.230782,-5.051632
9.807228,-8.816556
-6.763354,7.960514
-5.928545,6.482474
-7.012237,-4.916192
6.560748,-9.014891
-5.167466,4.919394
2.995817,5.23421
-5.12746,-4.34107
-7.900912,4.152391
-7.241259,-5.645666
-6.570259,6.481227
-6.612294,-5.1324
-5.301505,-4.782288
-4.548651,6.843308
-2.678481,-4.011131
3.577127,7.885779
8.45028,4.346238
-8.970382,-5.850826
-5.940495,6.536976
-6.800078,7.775624
6.59991,3.376403
-1.928331,0.21837
-5.814537,5.008228
-2.966576,-4.509375
-4.925217,-5.101897
6.897447,-5.972672
6.571225,-5.770908
4.077478,8.231885
-7.071187,-5.417753
8.510513,7.729299
8.833979,6.565953
-5.182402,7.584507
-5.537314,-4.466688
-7.954691,-5.414876
7.968888,-7.156285
8.376352,7.583304
5.577347,-3.18197
-6.754803,5.349898
6.82012,3.375469
3.696284,-9.211097
-8.212478,-4.565307
-4.948056,4.874876
-2.847616,5.688719
-8.080367,-5.827209
7.903309,3.689224
-6.288311,-4.88123
6.261027,3.073203
-6.550459,6.479689
7.632152,8.235125
-3.143852,-3.581307
0.88178,-0.446349
6.889152,3.193492
-8.969482,-5.2953
8.401041,7.676453
-6.271615,4.919592
-6.568082,6.356148
-2.346768,-3.632691
2.301925,-0.770271
-6.136503,6.521547
-6.837413,-5.816833
3.333973,7.098718
8.127859,3.183677
-7.824743,4.328162
7.303289,-5.504409
8.543774,-6.319818
-1.283162,-0.318573
-0.481093,0.826516
-2.111215,-4.905954
-4.878789,-4.452967
1.010494,0.610861
8.533473,4.353136
-5.222543,-4.967927
6.355132,2.917201
-7.029662,-5.864905
9.169907,-6.41444
7.019415,3.519759
-0.482727,0.055859
4.533064,-4.886987
4.765449,3.006005
0.747908,0.454877
9.27333,-6.933218
-5.185321,5.217219
8.372643,4.774977
3.939173,7.601549
5.572692,3.075907
4.511713,3.701012
3.395359,6.896147
-7.176482,-4.502019
5.559235,8.658294
1.702102,-0.013381
-7.085905,7.791838
3.822215,4.079073
-6.772523,6.268161
3.371656,4.656603
-0.057908,-0.204081
7.887741,-8.002321
-4.626928,-4.795607
8.575959,7.584997
-8.230696,-5.0477
6.992015,-6.265874
5.155062,8.740762
14.909498,13.739383
-3.846011,-4.440325
3.200662,4.203875
-5.84369,-4.769815
-6.303078,5.162366
-4.950119,-4.323494
-6.95004,5.674332
-8.423377,-5.188041
9.843562,-10.064756
-3.182084,7.796611
-6.37161,6.495212
9.386328,-6.350868
15.714381,9.746723
-0.433808,-0.732801
-5.870218,-4.348534
8.228358,4.267227
6.27184,-7.57266
5.725677,8.958479
-4.982665,-5.749767
-1.858136,-0.652543
-4.41355,3.570734
-4.351241,-5.19247
-7.820415,4.792248
-5.862444,-5.779117
-4.162678,-4.888765
-5.037268,-5.179855
0.286989,-0.834095
3.34107,6.914299
3.663115,3.972012
3.513255,8.269522
-4.840116,7.345835
8.055871,8.601918
-2.237305,0.472438
7.094677,-3.080426
6.723228,-8.427723
-5.838915,4.730459
4.959021,-5.499709
4.973466,-6.416172
-6.778641,5.823317
7.614721,-7.909236
7.438583,3.209935
-4.06621,3.978306
-5.141234,-4.941028
3.653597,7.653412
8.039385,-5.107373
3.272504,6.056083
-6.022861,4.649166
-6.293929,3.176408
-6.981151,-5.421844
0.553843,0.453334
-7.764059,-6.455815
-6.634907,6.152524
-5.174842,-4.645344
8.630491,5.370931
10.802476,17.504693
3.886391,8.05391
-5.327068,9.478959
-4.458419,6.599656
-4.103066,8.915547
-3.827331,3.823094
-2.903851,6.303793
4.537776,-0.949461
4.56005,-6.897284
6.564535,-7.042717
7.804417,8.502008
-3.422143,-4.269876
3.93631,7.549198
8.885004,6.043583
-2.940759,4.56954
-3.045678,-4.481776
-4.821318,9.327637
7.549687,-7.000665
8.806306,5.948363
7.352115,-5.529958
4.518334,8.487849
-8.602936,-5.753544
-0.143868,0.715724
1.793833,-4.190645
-3.956514,-4.924897
8.21223,4.40887
5.057183,8.701279
8.71371,4.962917
8.918969,6.246814
7.666577,3.638309
-2.14666,0.528454
-2.523126,-5.156946
0.284028,-0.109234
5.695184,2.757624
-6.900993,-5.714617
-3.880725,-4.579478
5.245852,-4.95561
2.965663,7.154082
-7.879873,3.966055
-6.480895,6.28788
-0.747162,0.449461
9.115053,5.777988
1.124312,0.162466
-5.78259,-4.833328
-7.943989,4.528467
7.905072,8.397432
5.867539,9.154443
-6.415441,7.933799
8.082416,8.376745
-7.205119,3.52577
6.237892,-3.960285
8.823187,6.328424
-7.925642,-5.500106
1.928094,0.917929
-6.180291,6.452386
-5.964492,6.067522
-4.171483,-4.225336
-6.200098,6.32263
2.656559,-5.303734
7.666634,-7.168706
0.444507,-0.707683
4.184315,-6.949477
6.796623,-7.678458
-6.578538,5.078071
-10.875721,-5.944086
2.167403,0.522212
8.262104,-3.599739
-4.742228,6.061634
4.619541,-5.232031
-5.95519,-5.07739
7.220665,-5.082145
7.038601,-6.193062
7.204154,0.145223
6.99316,8.630927
-4.232374,3.513987
-2.031961,0.234574
-4.357237,3.327892
8.784337,-6.069293
8.620378,4.281062
5.251424,-6.171823
5.632156,3.021775
6.71089,-6.753089
4.04455,-6.290373
-4.968659,-4.00049
6.869771,-5.307827
-2.893358,6.459997
-1.190776,-0.251545
-8.108344,4.714589
5.500694,9.054806
-6.75763,5.195944
-4.392391,8.951677
3.14018,6.110835
-6.234633,6.60582
-2.865659,-3.716273
4.789462,-5.70462
-0.526556,-0.860515
8.57539,4.514687
8.17791,7.204196
-5.194622,4.90424
8.932262,4.082872
-5.83806,6.123724
-0.961355,0.837192
2.912443,6.756007
4.389454,8.478634
-7.194047,-5.682732
1.368492,-0.352769
0.783442,-0.985411
-6.628267,7.948009
-6.243391,-3.423498
-5.409972,7.771965
7.085027,8.501956
-6.847439,5.822674
-8.71413,-5.596486
4.656552,-3.542163
9.240993,4.97124
-8.178199,-5.30828
7.915105,8.300357
-5.852593,3.172282
3.646451,7.952052
-0.848348,-0.386931
4.504976,-6.929068
7.429418,3.61085
-1.11109,-3.595438
-6.189805,5.062392
2.258509,0.58382
8.193218,-2.693576
2.707571,6.294735
-4.501836,5.475908
6.634746,-6.517735
0.419223,-0.519299
-4.062811,-4.506211
4.28805,-4.732763
-5.284973,4.963788
3.657488,8.497051
-7.340792,3.657609
-6.134081,6.41313
-18.27407,0.425289
0.405495,-0.810161
7.732753,-9.541005
9.079873,6.567357
-6.290765,6.629116
4.353537,-4.077806
4.632869,9.082307
8.786776,6.692774
-0.231001,-0.181818
-6.620169,8.084656
7.749796,3.821013
8.313223,-6.362434
6.473593,-4.894877
5.411702,3.402012
1.81007,-0.870015
3.904978,3.507672
-6.161535,5.071602
-6.176088,4.876646
10.386243,-0.771555
4.13943,4.510511
3.818532,7.29181
8.364481,7.802761
-9.130873,-5.233599
-5.920293,6.14442
-6.578348,-4.646882
3.376039,6.666375
-7.654415,-5.572919
-8.269144,4.884281
7.667421,8.853613
-0.517305,0.342778
7.843117,-6.30984
17.377762,19.034482
-4.957537,5.002716
9.474209,6.06092
7.602402,-7.984826
7.710066,3.527414
8.872028,-7.3683
0.832541,0.108951
5.848202,-9.841401
-2.329742,-0.734543
-4.487148,-5.342746
8.902016,4.528118
4.585173,-5.009788
-3.269551,7.80838
6.358082,-2.577912
-2.145424,-5.266522
-1.456696,0.004021
-7.290088,-4.875837
-2.126849,0.390395
-7.690377,7.400116
-3.50632,4.274559
7.806722,8.848138
3.538979,4.670081
3.280933,5.993485
-0.658866,-3.605048
-6.61116,6.268095
-8.09198,4.030226
-5.788758,-5.046183
7.511075,8.252495
4.066541,3.41288
-4.693169,-4.338536
1.593365,0.290973
7.534507,-8.841419
-0.154385,-0.695485
-8.520333,4.908229
-1.92388,0.133465
-3.462594,-3.927352
-9.528017,-6.356165
3.18531,7.203519
-1.980424,-4.575205
-10.430836,-6.425649
-8.521664,-5.521149
-8.208699,5.128344
-4.291719,-5.194409
-2.218562,-0.343898
5.937706,-6.086725
-3.015147,-4.883223
8.723123,6.413069
3.288101,7.88684
-1.304712,-0.428039
3.304693,7.64462
4.410136,-6.453598
-1.536256,-4.442495
-2.360063,-0.122025
-9.914484,-5.330675
-2.884812,-4.461459
0.37094,-0.240547
-4.29511,6.525714
5.468211,-7.930639
8.410015,-4.345153
-3.662837,-4.557033
3.724881,-4.102296
4.646562,-8.809762
4.192021,-2.385343
-6.475322,3.139073
-6.251675,4.832552
-4.941937,-4.924692
0.717622,-0.069061
-7.506409,-4.778827
2.195677,-0.435113
-6.538428,3.202956
7.048777,-7.663048
-3.139725,7.818273
-6.879014,5.956271
-10.239528,-5.80442
-7.771616,-5.154415
8.1121,3.960299
-3.056713,7.314997
7.363244,-6.841775
8.006079,-5.664656
4.718325,-3.682914
-6.857099,6.171075
8.954251,4.886978
-0.040834,0.713723
-6.188479,4.843649
-8.382389,5.691773
-0.371289,-0.639749
4.594396,-5.684881
2.973505,4.758924
0.121005,0.556482
-5.713234,-5.042919
-5.797461,6.166681
7.472303,-7.771168
-5.537076,-5.415519
3.915081,8.427062
-0.450762,0.643734
8.82299,5.428635
-2.107915,-0.860752
-8.767126,-5.064016
-17.536705,-14.819945
-1.264981,0.843087
-4.917212,3.335146
-6.668172,5.906697
8.360804,4.217422
-6.836619,-4.255898
-5.418772,-4.814543
6.812353,9.376502
-4.531923,6.039201
3.618438,7.981031
-6.812966,-5.600467
7.940976,8.366437
-4.459342,-5.428887
6.46043,-3.014706
3.180704,-5.983159
-5.972098,4.996315
8.765143,5.396033
-4.494062,6.003289
4.032992,0.442574
3.221062,-6.959814
7.186904,-15.844004
3.696876,7.647154
-7.664312,-5.299776
6.133587,9.277872
-2.512467,6.15411
-6.852595,6.112372
-4.925458,3.49497
-1.287002,0.024095
-5.598329,-4.388123
-5.424432,-4.591017
2.617406,6.531932
7.23862,8.586566
-6.532146,-5.147405
-2.871596,5.829219
-5.04866,-4.759848
6.434719,-7.862179
5.949301,-3.113719
-7.66654,-5.63646
8.634628,-6.736471
-5.013397,-4.804244
-1.986299,-0.540255
-6.632329,-5.396155
6.390009,3.077632
8.628828,7.357217
8.759743,3.956762
1.516435,0.057275
0.920878,0.545648
-5.431818,-4.81579
5.221372,-8.476743
3.408155,5.949659
-8.469996,-6.156651
-4.095055,-4.779293
8.370914,4.445088
0.623791,-0.012776
-4.928836,7.19359
8.722729,4.127101
1.561402,0.274911
-6.496639,-4.596911
-6.484743,-4.792339
-0.321247,-3.929384
-9.42522,-5.435423
9.199316,6.320002
-8.356334,5.230317
-6.255226,-4.927819
0.510048,-0.926538
0.575701,0.484968
7.798374,-5.383137
3.038398,5.916284
-7.552937,-5.589726
12.449415,6.785538
-4.084564,-4.74409
-2.096516,-0.135121
6.607723,-5.727511
-6.7881,-5.579889
-5.255705,3.189692
8.625433,3.927102
6.021478,9.236134
6.986432,3.344714
4.85931,-5.601834
9.027657,5.407351
8.687958,4.869779
4.84145,3.758181
3.552256,4.838478
6.67536,-7.507429
-8.389193,4.806973
-0.750544,0.446932
3.302593,6.561147
5.227578,-5.912462
-5.222737,-4.807697
-3.102063,7.182488
4.5452,-6.230866
5.85233,-7.53984
8.745783,4.269223
-4.551176,-4.67678
5.172402,-7.716881
-2.917851,-4.973859
1.971037,-0.556354
8.635812,7.509134
-2.343895,-0.903063
-1.457475,0.293699
-7.835673,-5.13784
4.248056,3.555001
7.681058,-6.457488
1.805906,0.749949
1.697879,0.929761
-4.31292,6.393273
-5.535976,-5.604091
-6.060872,-5.097256
-5.297732,-5.035227
-3.173462,4.82159
5.833154,9.077849
-6.472868,5.341515
-2.934173,-4.421581
6.460008,2.805682
5.483538,-4.665818
-6.778586,-5.067133
-5.028334,4.795934
-8.825554,-6.241092
-7.991135,-5.566342
6.130871,-6.256311
8.998443,6.429537
4.578045,8.831669
-5.13044,9.419166
-1.796117,0.383795
-5.331271,-5.174477
-6.67209,-5.416462
8.990243,6.889234
7.200358,-9.78878
-2.366437,-4.005699
-2.907823,5.273723
0.202478,-0.568595
0.711578,-0.86394
-6.095206,6.502893
-8.032637,4.156898
4.299133,-6.919418
-13.815786,16.642554
7.055106,-4.652908
4.503166,-5.919009
-6.225736,7.914178
-6.07362,6.673953
5.026582,-6.61145
-0.380598,-3.74706
-6.675154,5.587141
-4.011856,-5.065906
8.789776,7.602292
-1.495982,-0.305281
-6.654717,5.234009
0.1769,0.000217
-1.891931,0.826853
9.079927,4.934345
4.956105,-4.908005
-5.904771,-4.920676
3.265025,7.073382
-3.923985,-4.208819
-2.176413,0.088066
-4.473169,3.637037
5.470217,-5.389408
-6.939138,-4.868654
6.210882,-6.711376
-4.584154,5.834852
1.87245,-0.421848
-7.767268,7.152683
-0.450993,-0.47622
7.039588,9.187336
-10.959021,-5.606043
1.207673,0.514099
-4.963055,7.306207
-6.714098,6.312023
5.588469,8.974241
-7.1974,-5.594619
-2.393318,-0.229736
-12.091902,-5.71512
5.10348,-4.245229
6.601542,8.962843
-5.383652,-5.529808
1.178015,-0.674451
-7.391318,7.805843
-4.704745,-4.368108
5.498729,-4.592005
5.304813,-4.438225
-6.696797,6.316557
-7.972764,-5.626075
5.130783,-9.258653
-4.85137,7.526407
5.0113,-4.787017
-1.958646,-0.183171
-9.34751,-5.380576
-7.647302,4.087874
-8.859537,-6.000207
-6.809033,6.114497
6.301813,-4.322932
5.461779,8.592298
7.369539,-6.6775
2.01356,-0.887488
6.670539,-7.852257
9.000643,6.872956
8.005515,3.624862
5.500306,-3.839016
-5.488023,7.683416
3.325339,3.886391
3.967663,7.85509
-5.959897,6.227203
7.168827,-4.529819
-4.277225,3.539361
-8.432242,6.359253
6.389601,9.217432
-4.032384,-4.280836
-5.766306,-4.470384
1.62633,-0.955821
8.947323,5.047273
-7.415109,3.94189
6.482332,3.063025
8.657118,4.831411
-6.440959,3.675919
6.119483,-6.022805
-6.586035,6.264209
-7.403552,7.687419
-9.253582,-5.813417
3.448325,4.770613
-7.654436,-5.009887
3.541491,6.496335
7.529075,3.691324
-1.931595,-0.291706
7.189662,8.293315
-6.393662,6.187972
-8.301811,-4.992135
3.410157,6.987414
3.413185,7.817294
8.914455,-8.392379
7.410165,-1.997987
-5.33708,7.999623
-5.767231,3.121247
4.078675,-5.031397
-4.97187,3.186321
5.279766,-5.826835
3.434558,4.974045
3.563079,7.27743
-3.525121,8.085179
-6.270873,3.115165
3.295618,7.181301
-1.955639,0.218152
-4.313231,-4.368277
7.163941,-8.717765
-4.44687,-5.65777
9.314542,6.545497
6.668696,9.055697
-2.90304,-3.242263
3.587037,8.464628
-6.370418,4.949804
-6.525618,6.106952
9.127901,5.044141
-5.956486,6.45825
-5.70689,4.560707
4.462848,-4.336081
4.943837,-5.76345
8.482626,7.143851
-7.761627,-5.600078
-6.9558,3.235359
-8.027694,-5.819508
-6.148631,-3.809128
3.917113,7.927686
8.706006,-4.283791
4.094558,3.014674
0.663481,-0.711958
2.40328,-0.754611
-7.369975,4.153246
8.266674,7.953021
-4.449539,-4.425678
3.438242,7.8333
7.811525,3.918359
-4.913689,4.886366
-5.742221,4.72106
-5.230648,-4.54976
-7.090028,-5.748497
-5.818102,6.287052
-15.876463,-0.085187
-5.968397,4.719139
1.21475,-0.353215
3.443012,5.331785
8.17873,-7.244491
6.929686,-4.047743
6.397703,-6.17707
-6.060265,-4.793436
3.099481,5.932241
9.162908,7.597604
-7.480614,7.306168
5.283885,-2.187757
-6.871785,5.253984
-4.436834,6.047604
5.426264,2.846178
-6.729233,6.280161
-4.944673,7.514964
-7.696701,7.720867
0.52612,0.245564
-5.535151,5.027933
-6.68008,6.106176
4.22311,3.474346
8.175134,3.527081
-2.732337,5.988357
-6.403926,-4.983359
-5.871742,-5.46514
6.085208,9.30937
-3.327561,5.419941
2.586379,5.742333
4.253874,8.792259
4.263033,8.405316
8.038521,3.872323
-0.684028,0.81151
-8.38782,6.00589
-6.683888,5.528425
-9.260584,-5.389735
-4.673,5.295329
-10.042155,-5.293047
-6.456912,6.453446
-8.007921,-5.623778
8.92107,4.905919
-3.585112,-4.967717
-2.11435,-0.036594
9.180596,5.199988
6.624619,-5.741132
4.938699,-7.705933
-6.936427,-5.107475
13.422809,15.75283
-1.448714,0.321256
-6.05399,-5.242719
5.549112,2.856292
-3.334541,7.995145
-8.27117,5.888307
3.334949,6.480984
5.126683,-4.881405
-6.109494,6.371988
3.370404,7.505231
0.225915,-0.840525
6.116655,-6.975733
8.892652,7.326927
-4.611124,3.656798
8.165039,4.230895
-4.623985,-4.836352
-6.356124,6.184011
-6.990314,-5.352266
2.339152,14.954103
-6.104595,3.103371
-0.603244,-4.623516
4.430891,3.779294
-4.628695,-5.096408
-6.09974,7.709049
3.959231,-5.047671
-6.65879,-5.870642
-7.100743,-4.043254
5.711224,-7.694579
4.476448,-6.930611
7.545643,-5.536138
-5.942051,6.154302
3.782793,-2.009035
-6.839082,7.559258
-2.485885,-0.510119
-3.431254,-3.735654
-4.439539,5.868628
1.557623,0.636323
9.057584,-9.004595
8.930424,6.793147
-4.352159,-4.286788
4.305828,-7.305484
5.506321,-4.925539
-3.159868,-4.603439
3.602662,4.509822
6.6397,-7.599963
-6.212129,-5.07501
-2.628162,-4.703751
-3.007545,5.210207
-5.376058,-4.553833
4.411336,-6.081088
8.548423,6.771916
7.977127,-8.602969
6.246957,-5.191321
4.897739,-9.440116
4.509018,3.086056
-2.250129,-0.160476
-8.959857,-5.976249
2.57732,-7.20275
-5.175467,-4.636502
-6.916885,5.807008
-7.741807,7.224689
3.786965,7.536472
-8.304887,-5.336519
-6.62204,5.537692
3.327897,5.825053
0.105052,0.560328
6.979622,-3.752285
-6.359415,3.521982
-7.364726,7.742502
4.312478,-8.094674
-5.231839,5.046531
-5.76545,-4.446522
-5.866398,3.190943
-6.876026,5.849572
3.964292,8.491838
8.745441,5.463631
4.15277,7.964188
-8.471552,4.811943
-8.851618,-5.274721
-2.162133,-0.11261
-7.492334,-4.51404
-6.456718,6.352129
-3.037127,7.401631
-8.285445,5.334446
7.024364,3.431905
-6.500824,-5.156833
8.957204,5.520841
-3.366615,4.416268
3.650929,-5.218931
5.551196,8.965755
-3.177793,6.976722
-6.308841,6.33085
-3.686969,3.98361
-1.044873,0.415437
-2.994159,-4.304056
3.948044,-3.748613
-1.148237,0.756847
-3.357045,7.997159
-6.880121,5.3532
2.278985,-0.953517
0.024839,-0.430781
-10.828139,-6.024903
-6.512971,5.300679
-5.271368,3.309493
-5.990273,6.008344
-3.469569,8.116995
-7.982557,6.862069
-7.092115,3.547167
-6.203781,-5.535441
-5.090091,4.667863
-19.744285,-10.344208
-2.526458,-3.906913
-6.826699,3.723286
6.68154,-4.611333
3.617163,3.945351
8.834446,-6.7588
9.23936,-7.311499
4.733726,-5.084574
1.913399,-0.929532
8.524823,5.524308
-4.639373,-4.251362
5.541732,-4.10654
4.429976,8.685875
5.867817,3.303074
-5.103606,7.494515
3.02237,7.410718
0.402459,-0.813432
-3.834615,-3.952437
8.96721,6.886395
-4.725425,-5.040102
5.956115,-8.422368
1.259032,-0.833181
1.624318,0.377313
5.513311,8.626054
-2.368516,-0.265743
1.93007,-0.124468
5.169814,8.735391
1.674705,0.205209
3.218135,-6.012895
-0.460773,-0.747803
6.31063,-8.863345
8.902814,7.171645
-5.83105,6.101602
5.441886,9.216722
5.371425,3.323194
4.839637,2.988505
6.115593,-2.850711
2.732537,-8.444536
6.174882,2.960672
-4.299189,8.56825
7.136319,3.39286
8.820809,6.214411
5.479801,3.156495
-4.262052,6.286531
8.344987,6.854231
2.429568,-0.846314
9.214248,7.226738
-4.750248,3.542885
-5.671672,-5.562164
-6.743489,6.364418
0.405332,-0.379649
-7.136978,-5.862092
-7.302684,7.953282
6.089689,2.799315
-1.710735,0.664146
3.963758,7.672169
1.402899,0.75969
-1.461362,-3.307648
5.333655,3.344881
4.052694,3.229071
3.45852,5.226601
6.442395,-3.51586
6.175817,3.001489
6.474906,-8.534963
2.195745,0.760089
-10.481616,-6.164901
4.710975,-6.767016
4.149548,-7.511353
1.107827,0.282414
-4.831906,-4.001424
2.083952,-0.236884
-2.077129,0.805225
-2.171381,-0.25912
5.969966,-8.791115
7.807495,-4.80173
-3.872521,-4.751962
-5.268801,-4.824459
7.891349,3.914754
-6.012648,5.98903
-1.961408,-4.347807
-1.031285,-0.047714
-7.322645,3.519354
4.332025,3.936542
4.462143,-6.962602
6.381029,-5.474915
-2.865756,7.276774
1.049677,-0.381303
1.731092,-0.117458
-8.42508,-5.403625
-8.12203,5.798775
6.792708,2.586551
8.589681,7.313028
-1.947061,-0.346832
5.434794,2.915359
-6.865949,7.81241
-5.86236,6.311703
7.210978,3.213913
5.243536,3.120728
-3.171066,7.842706
-7.620036,3.988411
3.169814,7.166529
2.808811,5.169381
5.752587,-8.733941
8.161001,-8.462147
